Transaction Name,Transaction Name URL,Organization Location,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Diversity Spotlight,Number of Partner Investors,Number of Investors,Investor Names
Seed Round - Vidrovr,https://www.crunchbase.com/funding_round/vidrovr-seed--bb0d4733,"New York, New York, United States, North America",Vidrovr,https://www.crunchbase.com/organization/vidrovr,Seed,1250000,USD,1250000,2017-11-08,,1.0,6.0,"415, Amadeo Brenninkmeijer, R/GA Ventures, Samsung NEXT, Social Starts, Verizon Ventures"
Seed Round - SambaNova,https://www.crunchbase.com/funding_round/sambanova-systems-seed--dda4be2d,"Palo Alto, California, United States, North America",SambaNova,https://www.crunchbase.com/organization/sambanova-systems,Seed,2000000,USD,2000000,2017-11-08,Black Founded,,1.0,Celesta Capital
Seed Round - Ople,https://www.crunchbase.com/funding_round/ople-seed--10d1f6e6,"San Mateo, California, United States, North America",Ople,https://www.crunchbase.com/organization/ople,Seed,2000000,USD,2000000,2017-11-12,,,1.0,Plug and Play
Seed Round - Sigma360,https://www.crunchbase.com/funding_round/sigma-ratings-seed--4ebfb61e,"New York, New York, United States, North America",Sigma360,https://www.crunchbase.com/organization/sigma-ratings,Seed,700000,USD,700000,2017-11-15,Women Founded,,3.0,"Massachusetts Institute of Technology, Rough Draft Ventures, Techstars"
Seed Round - CrediBLL Inc.,https://www.crunchbase.com/funding_round/credibll-inc-seed--2b60c300,"Fremont, California, United States, North America",CrediBLL Inc.,https://www.crunchbase.com/organization/credibll-inc,Seed,350000,USD,350000,2017-11-18,Women Founded,,2.0,"SeedInvest, Sunmeet Jolly"
Seed Round - Sparta Software Corporation,https://www.crunchbase.com/funding_round/sparta-software-corp-seed--82cf002b,"San Francisco, California, United States, North America",Sparta Software Corporation,https://www.crunchbase.com/organization/sparta-software-corp,Seed,2700000,USD,2700000,2017-11-27,,1.0,6.0,"FYRFLY Venture Partners, Qualcomm Ventures, Spider Capital, Vista Ventures, Western Technology Investment, XSeed Capital"
Seed Round - Envisagenics,https://www.crunchbase.com/funding_round/envisagenics-inc-seed--1c08414f,"Long Island City, New York, United States, North America",Envisagenics,https://www.crunchbase.com/organization/envisagenics-inc,Seed,2400000,USD,2400000,2017-11-28,"Hispanic / Latine Founded, Hispanic / Latine Led, Women Founded, Women Led",2.0,6.0,"Cosine, Dolby Family Ventures, Dynamk Capital, New York State, SV Angel, Third Kind Venture Capital"
Seed Round - Deep 6 AI,https://www.crunchbase.com/funding_round/deep-6-ai-seed--afc03cbb,"Pasadena, California, United States, North America",Deep 6 AI,https://www.crunchbase.com/organization/deep-6-ai,Seed,5921393,USD,5921393,2017-11-28,,,1.0,Techstars
Seed Round - TAZI,https://www.crunchbase.com/funding_round/tazi-io-seed--17f7e093,"San Francisco, California, United States, North America",TAZI,https://www.crunchbase.com/organization/tazi-io,Seed,1100000,USD,1100000,2017-12-01,"Women Founded, Women Led",1.0,1.0,Diffusion Capital Partners
Seed Round - Sturfee,https://www.crunchbase.com/funding_round/sturfee-seed--8bba9f72,"Santa Clara, California, United States, North America",Sturfee,https://www.crunchbase.com/organization/sturfee,Seed,2000000,USD,2000000,2017-12-01,Women Founded,,3.0,"Asahi Media Lab Ventures, SIG China (SIG Asia Investments), Youku Global Media Fund"
Seed Round - CarForce,https://www.crunchbase.com/funding_round/thecarforce-seed--498677ca,"San Francisco, California, United States, North America",CarForce,https://www.crunchbase.com/organization/thecarforce,Seed,1000000,USD,1000000,2017-12-01,"Women Founded, Women Led",,1.0,Hella Ventures
Seed Round - Kaliber Labs Inc.,https://www.crunchbase.com/funding_round/kaliber-labs-seed--f9225363,"San Francisco, California, United States, North America",Kaliber Labs Inc.,https://www.crunchbase.com/organization/kaliber-labs,Seed,9971105,USD,9971105,2017-12-05,South Asian Founded,,,
Seed Round - Vorstella,https://www.crunchbase.com/funding_round/vorstella-seed--b05961e6,"San Francisco, California, United States, North America",Vorstella,https://www.crunchbase.com/organization/vorstella,Seed,3300000,USD,3300000,2017-12-06,,,4.0,"Broadway Angels, Core Ventures, Cowboy Ventures, The Perkins Fund"
Seed Round - 3TEN8,https://www.crunchbase.com/funding_round/3ten8-seed--dfa5bda5,"San Jose, California, United States, North America",3TEN8,https://www.crunchbase.com/organization/3ten8,Seed,2000000,USD,2000000,2017-12-15,Women Founded,,5.0,"500 Global, Alchemist Accelerator, Amr Awadallah, Citrix, Social Capital"
Seed Round - DirecTech Labs,https://www.crunchbase.com/funding_round/directechlabs-seed--3f760ccc,"Santa Monica, California, United States, North America",DirecTech Labs,https://www.crunchbase.com/organization/directechlabs,Seed,250000,USD,250000,2017-12-20,,,,
Seed Round - Chatdesk,https://www.crunchbase.com/funding_round/chatdesk-375c-seed--f31a1f21,"New York, New York, United States, North America",Chatdesk,https://www.crunchbase.com/organization/chatdesk-375c,Seed,2004998,USD,2004998,2017-12-27,"Black Founded, Black Led",1.0,5.0,"Fika Ventures, John Kobs, Partech, Slow Ventures, Susa Ventures"
Seed Round - ScopeAI,https://www.crunchbase.com/funding_round/quiki-seed--56b42a47,"San Francisco, California, United States, North America",ScopeAI,https://www.crunchbase.com/organization/quiki,Seed,1500000,USD,1500000,2018-01-01,"Hispanic / Latine Founded, Women Founded, Women Led",2.0,11.0,"Alumni Ventures, Armando Mann, Bragiel Brothers, Lee Linden, Menlo Ventures, Michael Seibel, Quiet Capital, Ray Bradford, Salesforce Ventures, Social Capital, Y Combinator"
Seed Round - Matcha Fund,https://www.crunchbase.com/funding_round/matcha-fund-seed--b606f34f,"New York, New York, United States, North America",Matcha Fund,https://www.crunchbase.com/organization/matcha-fund,Seed,500000,USD,500000,2018-01-01,,,,
Seed Round - NotifAi,https://www.crunchbase.com/funding_round/notifai-seed--72050aaf,"Aliso Viejo, California, United States, North America",NotifAi,https://www.crunchbase.com/organization/notifai,Seed,300000,USD,300000,2018-01-01,,,1.0,HAX
Seed Round - StoryFile,https://www.crunchbase.com/funding_round/storyfile-seed--240ee64c,"Los Angeles, California, United States, North America",StoryFile,https://www.crunchbase.com/organization/storyfile,Seed,3450000,USD,3450000,2018-01-01,"Women Founded, Women Led",,,
Seed Round - Jido Maps,https://www.crunchbase.com/funding_round/jido-maps-seed--a3f5a26f,"San Francisco, California, United States, North America",Jido Maps,https://www.crunchbase.com/organization/jido-maps,Seed,120000,USD,120000,2018-01-04,,,2.0,"AAF Management Ltd., Y Combinator"
Seed Round - Lawyaw,https://www.crunchbase.com/funding_round/lawyaw-seed--cbd26559,"San Francisco, California, United States, North America",Lawyaw,https://www.crunchbase.com/organization/lawyaw,Seed,120000,USD,120000,2018-01-04,,,2.0,"MAGIC Fund, Y Combinator"
Seed Round - Zyper,https://www.crunchbase.com/funding_round/zyper-seed--790af8ae,"San Francisco, California, United States, North America",Zyper,https://www.crunchbase.com/organization/zyper,Seed,120000,USD,120000,2018-01-04,"Women Founded, Women Led",,1.0,Y Combinator
Seed Round - Bryte,https://www.crunchbase.com/funding_round/bryte-seed--ff9a4371,"Los Altos, California, United States, North America",Bryte,https://www.crunchbase.com/organization/bryte,Seed,1000346,USD,1000346,2018-01-04,,,,
Seed Round - Compliance.ai,https://www.crunchbase.com/funding_round/compliance-ai-seed--26df1883,"San Francisco, California, United States, North America",Compliance.ai,https://www.crunchbase.com/organization/compliance-ai,Seed,3000000,USD,3000000,2018-01-05,Women Founded,,,
Seed Round - Datagran,https://www.crunchbase.com/funding_round/data-gran-seed--80b90e78,"San Francisco, California, United States, North America",Datagran,https://www.crunchbase.com/organization/data-gran,Seed,1240000,USD,1240000,2018-01-10,"Hispanic / Latine Founded, Hispanic / Latine Led",4.0,2.0,"Quake Capital Partners, Wayra Chile"
Seed Round - Parabole.ai,https://www.crunchbase.com/funding_round/parabole-llc-seed--1774b2af,"Monmouth Junction, New Jersey, United States, North America",Parabole.ai,https://www.crunchbase.com/organization/parabole-llc,Seed,1650000,USD,1650000,2018-01-14,,,,
Seed Round - Botanalytics,https://www.crunchbase.com/funding_round/botanalytics-seed--fb0b9fd2,"San Francisco, California, United States, North America",Botanalytics,https://www.crunchbase.com/organization/botanalytics,Seed,1000000,USD,1000000,2018-01-15,,,4.0,"ACT Venture Partners, KWORKS Koç University Entrepreneurship Research Center, Mehmet Haluk Emiroglu, Umur Ozal"
Seed Round - Altcoin Advisors,https://www.crunchbase.com/funding_round/altcoin-advisors-seed--87a36461,"Manhattan, New York, United States, North America",Altcoin Advisors,https://www.crunchbase.com/organization/altcoin-advisors,Seed,500000,USD,500000,2018-01-20,,,,
Seed Round - NEXT Future Transportation,https://www.crunchbase.com/funding_round/next-future-of-transportation-seed--1c2b2179,"San Jose, California, United States, North America",NEXT Future Transportation,https://www.crunchbase.com/organization/next-future-of-transportation,Seed,1150000,USD,1150000,2018-01-20,,,2.0,"RTA, TURN8"
Seed Round - Apprente,https://www.crunchbase.com/funding_round/apprente-seed--2218e0ea,"Mountain View, California, United States, North America",Apprente,https://www.crunchbase.com/organization/apprente,Seed,4750000,USD,4750000,2018-01-22,,2.0,14.0,"AME Cloud Ventures, Bryan Rosenblatt, Christer Andersson, DHVC, Diego Gomes, Georges Harik, Greylock, Jaan Tallinn, Morado Ventures, Pathbreaker Ventures, Point72 Ventures, StageOne Ventures, Storm Global, Zach Coelius"
Seed Round - Esports One,https://www.crunchbase.com/funding_round/esports-one-seed--8842dad8,"Santa Monica, California, United States, North America",Esports One,https://www.crunchbase.com/organization/esports-one,Seed,3000000,USD,3000000,2018-01-23,Women Founded,5.0,3.0,"Crest Capital Ventures, Eniac Ventures, XSeed Capital"
Seed Round - Doxel,https://www.crunchbase.com/funding_round/doxel-seed--aa1f9226,"Menlo Park, California, United States, North America",Doxel,https://www.crunchbase.com/organization/doxel,Seed,4500000,USD,4500000,2018-01-24,"South Asian Founded, South Asian Led",1.0,6.0,"Alchemist Accelerator, Andreessen Horowitz, Mindset Ventures, Pear VC, Steelhead Ventures, LLC, SV Angel"
Seed Round - Relimetrics,https://www.crunchbase.com/funding_round/relimetrics-seed--dce802c2,"Sunnyvale, California, United States, North America",Relimetrics,https://www.crunchbase.com/organization/relimetrics,Seed,3250000,USD,3250000,2018-01-31,,3.0,3.0,"Merus Capital, Newfund, SquareOne Venture Capital"
Seed Round - Raven[Ops],https://www.crunchbase.com/funding_round/raven-ops-seed--c5d0513a,"San Francisco, California, United States, North America",Raven[Ops],https://www.crunchbase.com/organization/raven-ops,Seed,3500000,USD,3500000,2018-01-31,,,3.0,"Accel, Half Court Ventures, Lemnos VC"
Seed Round - DataDome,https://www.crunchbase.com/funding_round/datadome-seed--aac52465,"New York, New York, United States, North America",DataDome,https://www.crunchbase.com/organization/datadome,Seed,2500000,EUR,3104294,2018-01-31,,1.0,2.0,"50 Partners, Isai"
Seed Round - Beyond Imagination,https://www.crunchbase.com/funding_round/beyond-imagination-seed--1c5acb8e,"Los Angeles, California, United States, North America",Beyond Imagination,https://www.crunchbase.com/organization/beyond-imagination,Seed,1200000,USD,1200000,2018-02-01,,,,
Seed Round - Functionize,https://www.crunchbase.com/funding_round/functionize-seed--72c76022,"San Francisco, California, United States, North America",Functionize,https://www.crunchbase.com/organization/functionize,Seed,2500000,USD,2500000,2018-02-01,,,1.0,Charles Zedlewski
Seed Round - Arcuity,https://www.crunchbase.com/funding_round/arcuity-seed--d8ab9d52,"Los Angeles, California, United States, North America",Arcuity,https://www.crunchbase.com/organization/arcuity,Seed,315000,USD,315000,2018-02-01,,,1.0,John Linden
Seed Round - Lendindex,https://www.crunchbase.com/funding_round/lendindex-seed--397ab7c5,"New York, New York, United States, North America",Lendindex,https://www.crunchbase.com/organization/lendindex,Seed,1100000,USD,1100000,2018-02-02,Women Founded,,,
Seed Round - Loris,https://www.crunchbase.com/funding_round/loris-ai-seed--e02a98fc,"New York, New York, United States, North America",Loris,https://www.crunchbase.com/organization/loris-ai,Seed,2000000,USD,2000000,2018-02-06,Women Founded,1.0,7.0,"City Light Capital, Floodgate, Homebrew, Jeff Weiner, Kapor Capital, Precursor Ventures, WeWork Labs"
Seed Round - ClearBrain,https://www.crunchbase.com/funding_round/clearbrain-seed--3d8db12b,"Palo Alto, California, United States, North America",ClearBrain,https://www.crunchbase.com/organization/clearbrain,Seed,1240000,USD,1240000,2018-02-07,,1.0,6.0,"Dan Siroker, DHVC, Industry Ventures, Pear VC, Pete Koomen, Y Combinator"
Seed Round - Apical Technology,https://www.crunchbase.com/funding_round/apical-technology-seed--60e816cc,"San Francisco, California, United States, North America",Apical Technology,https://www.crunchbase.com/organization/apical-technology,Seed,1000000,USD,1000000,2018-02-08,,,1.0,NextWave Ventures
Seed Round - Kubient,https://www.crunchbase.com/funding_round/kubient-inc-seed--31d90fcb,"New York, New York, United States, North America",Kubient,https://www.crunchbase.com/organization/kubient-inc,Seed,450000,USD,450000,2018-02-14,,,,
Seed Round - Petasense,https://www.crunchbase.com/funding_round/petasense-seed--460f13a9,"San Jose, California, United States, North America",Petasense,https://www.crunchbase.com/organization/petasense,Seed,3000000,USD,3000000,2018-02-15,,1.0,1.0,True Ventures
Seed Round - Forethought,https://www.crunchbase.com/funding_round/forethought-7dc2-seed--4280c95d,"San Francisco, California, United States, North America",Forethought,https://www.crunchbase.com/organization/forethought-7dc2,Seed,1000000,USD,1000000,2018-02-20,"Black Founded, Black Led, Women Founded",8.0,9.0,"8VC, Brennan O'Donnell, K9 Ventures, Octave, South Park Commons, Suranga Chandratillake, Village Global, Vladimir Novakovski, Yan-David Erlich"
Seed Round - FanAI,https://www.crunchbase.com/funding_round/fanai-inc-seed--600664c1,"Arcadia, California, United States, North America",FanAI,https://www.crunchbase.com/organization/fanai-inc,Seed,2500000,USD,2500000,2018-02-22,,7.0,11.0,"BITKRAFT Ventures, Catalyst Sports, Colin Carrier, Counterview Capital, Courtside Ventures, Deep Space Ventures, Everblue Management, GC VR Gaming Tracker Fund, M Ventures, Rosecliff Ventures, Sterling.VC"
Seed Round - VERSATILE,https://www.crunchbase.com/funding_round/versatile-natures-seed--807a371e,"Boca Raton, Florida, United States, North America",VERSATILE,https://www.crunchbase.com/organization/versatile-natures,Seed,1000000,USD,1000000,2018-02-24,"Women Founded, Women Led",2.0,4.0,"Legziel Family, New York Angels, Third Sphere, URBAN-X"
Seed Round - XoomDat LLC,https://www.crunchbase.com/funding_round/xoomdat-llc-seed--f4da2fb3,"Long Beach, California, United States, North America",XoomDat LLC,https://www.crunchbase.com/organization/xoomdat-llc,Seed,20000,USD,20000,2018-02-26,,,2.0,"Boomtown Accelerators, Right Side Capital Management"
Seed Round - Rezolve AI,https://www.crunchbase.com/funding_round/rezolve-ai-seed--d5b31cec,"Dublin, California, United States, North America",Rezolve AI,https://www.crunchbase.com/organization/rezolve-ai,Seed,1000000,USD,1000000,2018-03-01,,,2.0,"Globevestor, Tri-Valley Ventures"
Seed Round - Claim Genius,https://www.crunchbase.com/funding_round/claims-genius-seed--56045466,"Iselin, New Jersey, United States, North America",Claim Genius,https://www.crunchbase.com/organization/claims-genius,Seed,2200000,USD,2200000,2018-03-01,,,,
Seed Round - Afresh,https://www.crunchbase.com/funding_round/afresh-technologies-seed--4cbc8ef7,"Oakland, California, United States, North America",Afresh,https://www.crunchbase.com/organization/afresh-technologies,Seed,1650000,USD,1650000,2018-03-04,,,2.0,"Baseline Ventures, Innovation Endeavors"
Seed Round - Frame AI (acquired by HubSpot),https://www.crunchbase.com/funding_round/frame-ai-seed--18b257ff,"New York, New York, United States, North America",Frame AI (acquired by HubSpot),https://www.crunchbase.com/organization/frame-ai,Seed,1600000,USD,1600000,2018-03-13,,,,
Seed Round - ForwardLane,https://www.crunchbase.com/funding_round/forwardlane-seed--57306535,"New York, New York, United States, North America",ForwardLane,https://www.crunchbase.com/organization/forwardlane,Seed,4250000,USD,4250000,2018-03-15,,,2.0,"SenaHill Partners, SixThirty"
Seed Round - Edwin,https://www.crunchbase.com/funding_round/edwin-ai-seed--ab27a933,"San Francisco, California, United States, North America",Edwin,https://www.crunchbase.com/organization/edwin-ai,Seed,1500000,USD,1500000,2018-03-15,,4.0,8.0,"General Catalyst, Google, Google Assistant Investments, GWC Innovator Fund, Maxfield Capital, One Way Ventures, VentureSouq, Y Combinator"
Seed Round - Peritus.ai,https://www.crunchbase.com/funding_round/peritus-ai-seed--232873e5,"Palo Alto, California, United States, North America",Peritus.ai,https://www.crunchbase.com/organization/peritus-ai,Seed,2200000,USD,2200000,2018-03-15,,2.0,2.0,"Ideaspring Capital, The Hive"
Seed Round - AgShift,https://www.crunchbase.com/funding_round/agshift-seed--152bdbf6,"Costa Mesa, California, United States, North America",AgShift,https://www.crunchbase.com/organization/agshift,Seed,1500000,USD,1500000,2018-03-18,"South Asian Founded, South Asian Led, Women Founded, Women Led",1.0,1.0,Exfinity Venture Partners
Seed Round - CustomerSuccessBox,https://www.crunchbase.com/funding_round/customersuccessbox-seed--d9785b4c,"San Francisco, California, United States, North America",CustomerSuccessBox,https://www.crunchbase.com/organization/customersuccessbox,Seed,1000000,USD,1000000,2018-03-19,,1.0,2.0,"Axilor Ventures, Pi Ventures"
Seed Round - Amper Music,https://www.crunchbase.com/funding_round/amper-music-seed--6e48f289,"New York, New York, United States, North America",Amper Music,https://www.crunchbase.com/organization/amper-music,Seed,4000000,USD,4000000,2018-03-22,,2.0,6.0,"Advancit Capital, Foundry Group, Horizons Ventures, KiwiVenture Partners, Tuhaye Venture Partners, Two Sigma Ventures"
Seed Round - Copyleaks,https://www.crunchbase.com/funding_round/copyleaks-plagiarism-checker-seed--8a665f13,"New York, New York, United States, North America",Copyleaks,https://www.crunchbase.com/organization/copyleaks-plagiarism-checker,Seed,1050000,USD,1050000,2018-03-28,,,1.0,Connecticut Innovations
Seed Round - Verbit,https://www.crunchbase.com/funding_round/verbit-ai-seed--f21be147,"New York, New York, United States, North America",Verbit,https://www.crunchbase.com/organization/verbit-ai,Seed,11000000,USD,11000000,2018-03-29,,5.0,8.0,"ATOORO FUND, Bouaziz & Partners, Discovery Ventures, Horizon Capital, HV Capital, Sarona Ventures, Vertex Ventures, Vertex Ventures Israel"
Seed Round - Ceevra,https://www.crunchbase.com/funding_round/ceevra-inc-seed--f78de204,"San Francisco, California, United States, North America",Ceevra,https://www.crunchbase.com/organization/ceevra-inc,Seed,1600000,USD,1600000,2018-03-31,,,12.0,"Aston Motes, Daniel Yates, David Sobota, Diane Tang, Farzad Nazem, Gary Storm, Henry Kravis, Michael Stoppelman, Neo, Rick Berry, Steve King, Steve Klei"
Seed Round - Vault AI,https://www.crunchbase.com/funding_round/vaultml-seed--e2ec656c,"Santa Monica, California, United States, North America",Vault AI,https://www.crunchbase.com/organization/vaultml,Seed,1200000,USD,1200000,2018-04-01,,,1.0,Azteca
Seed Round - Cerebra,https://www.crunchbase.com/funding_round/cerebra-technologies-inc-seed--cff1433c,"San Francisco, California, United States, North America",Cerebra,https://www.crunchbase.com/organization/cerebra-technologies-inc,Seed,1500000,USD,1500000,2018-04-01,,,3.0,"Gaetan Castelein, Human Capital, PDS Ventures"
Seed Round - Datagran,https://www.crunchbase.com/funding_round/data-gran-seed--45acf138,"San Francisco, California, United States, North America",Datagran,https://www.crunchbase.com/organization/data-gran,Seed,2300000,USD,2300000,2018-04-01,"Hispanic / Latine Founded, Hispanic / Latine Led",,,
Seed Round - RazorThink,https://www.crunchbase.com/funding_round/razorthink-inc-seed--e2c20fef,"Burlingame, California, United States, North America",RazorThink,https://www.crunchbase.com/organization/razorthink-inc,Seed,8000000,USD,8000000,2018-04-01,,,,
Seed Round - Weezmo,https://www.crunchbase.com/funding_round/weezmo-seed--a7249e8a,"New York, New York, United States, North America",Weezmo,https://www.crunchbase.com/organization/weezmo,Seed,200000,USD,200000,2018-04-02,Women Founded,,1.0,Udi Shamay
Seed Round - Constellation,https://www.crunchbase.com/funding_round/constellation-agency-seed--fdcdbb5c,"New York, New York, United States, North America",Constellation,https://www.crunchbase.com/organization/constellation-agency,Seed,2600000,USD,2600000,2018-04-03,"East Asian Led, Women Founded, Women Led",,,
Seed Round - Comet,https://www.crunchbase.com/funding_round/comet-ml-seed--a5410fff,"New York, New York, United States, North America",Comet,https://www.crunchbase.com/organization/comet-ml,Seed,2300000,USD,2300000,2018-04-05,,2.0,6.0,"Fathom Capital, Founders' Co-op, Techstars Ventures, Trilogy Equity Partners, Two Sigma Ventures, Union Bay Partners"
Seed Round - Kimola,https://www.crunchbase.com/funding_round/kimola-seed--d148da2a,"San Francisco, California, United States, North America",Kimola,https://www.crunchbase.com/organization/kimola,Seed,225000,USD,225000,2018-04-13,,,3.0,"500 Emerging Europe, StartersHub, Uğur Şeker"
Seed Round - Opsani,https://www.crunchbase.com/funding_round/opsani-seed--4e051648,"Redwood City, California, United States, North America",Opsani,https://www.crunchbase.com/organization/opsani,Seed,4725000,USD,4725000,2018-04-18,,1.0,2.0,"Bain Capital Ventures, Zetta Venture Partners"
Seed Round - Rasa,https://www.crunchbase.com/funding_round/rasa-seed--d6505fce,"San Francisco, California, United States, North America",Rasa,https://www.crunchbase.com/organization/rasa,Seed,1100000,USD,1100000,2018-04-24,,2.0,5.0,"Angel Invest, Basis Set Ventures, John Newton, Ross Mason, Salisbury Ventures"
Seed Round - Automation Hero,https://www.crunchbase.com/funding_round/saleshero-inc-seed--0ea9d3f6,"San Francisco, California, United States, North America",Automation Hero,https://www.crunchbase.com/organization/saleshero-inc,Seed,4500000,USD,4500000,2018-04-24,,2.0,4.0,"Baidu Ventures, Cherry Ventures, Comet Labs, Signals Venture Capital"
Seed Round - Bunch AI,https://www.crunchbase.com/funding_round/bunch-ai-seed--f3241f28,"New York, New York, United States, North America",Bunch AI,https://www.crunchbase.com/organization/bunch-ai,Seed,1120000,EUR,1370589,2018-04-24,"Women Founded, Women Led",3.0,5.0,"Atlantic, Friedrich A. Neuman, HTGF (High-Tech Gruenderfonds), Marius Schulze, Unifier Ventures"
Seed Round - Prophia,https://www.crunchbase.com/funding_round/leaseable-seed--d68ad9ef,"San Francisco, California, United States, North America",Prophia,https://www.crunchbase.com/organization/leaseable,Seed,1600000,USD,1600000,2018-04-25,Women Founded,,1.0,Alumni Ventures
Seed Round - Bear Robotics,https://www.crunchbase.com/funding_round/bear-robotics-inc-seed--983d21db,"Redwood City, California, United States, North America",Bear Robotics,https://www.crunchbase.com/organization/bear-robotics-inc,Seed,2000000,USD,2000000,2018-04-25,"East Asian Founded, East Asian Led",,1.0,Woowa Bros
Seed Round - ClearBrain,https://www.crunchbase.com/funding_round/clearbrain-seed--576dc826,"Palo Alto, California, United States, North America",ClearBrain,https://www.crunchbase.com/organization/clearbrain,Seed,2000000,USD,2000000,2018-04-30,,3.0,8.0,"Chang Corporation, Four Cities Capital, Harrison Metal, Jeff Seibert, Louis Beryl, Max Mullen, Menlo Ventures, Wayne Chang"
Seed Round - Parallel Domain,https://www.crunchbase.com/funding_round/parallel-domain-seed--6c1b6e00,"San Francisco, California, United States, North America",Parallel Domain,https://www.crunchbase.com/organization/parallel-domain,Seed,2940000,USD,2940000,2018-05-01,,5.0,4.0,"Costanoa Ventures, RRE Ventures, Toyota Ventures, Ubiquity Ventures"
Seed Round - Envisagenics,https://www.crunchbase.com/funding_round/envisagenics-inc-seed--c98762e8,"Long Island City, New York, United States, North America",Envisagenics,https://www.crunchbase.com/organization/envisagenics-inc,Seed,1000000,USD,1000000,2018-05-01,"Hispanic / Latine Founded, Hispanic / Latine Led, Women Founded, Women Led",2.0,2.0,"M12 - Microsoft's Venture Fund, Madrona"
Seed Round - Epilog AI,https://www.crunchbase.com/funding_round/epilog-imaging-seed--de224305,"San Jose, California, United States, North America",Epilog AI,https://www.crunchbase.com/organization/epilog-imaging,Seed,1000000,USD,1000000,2018-05-01,,,1.0,Other Corporate Investors
Seed Round - SupportLogic,https://www.crunchbase.com/funding_round/supportlogic-seed--f9596fd0,"San Jose, California, United States, North America",SupportLogic,https://www.crunchbase.com/organization/supportlogic,Seed,2920000,USD,2920000,2018-05-03,South Asian Founded,2.0,2.0,"Emergent Ventures, Sierra Ventures"
Seed Round - Loom.ai,https://www.crunchbase.com/funding_round/loomai-seed--9398534a,"San Francisco, California, United States, North America",Loom.ai,https://www.crunchbase.com/organization/loomai,Seed,3000000,USD,3000000,2018-05-03,,,1.0,Samsung Ventures
Seed Round - Overproof.com,https://www.crunchbase.com/funding_round/lymion-group-inc-seed--0ed93df9,"Miami, Florida, United States, North America",Overproof.com,https://www.crunchbase.com/organization/lymion-group-inc,Seed,453500,USD,453500,2018-05-05,,,,
Seed Round - Blink Technologies,https://www.crunchbase.com/funding_round/blink-technologies-4015-seed--4594cb34,"Palo Alto, California, United States, North America",Blink Technologies,https://www.crunchbase.com/organization/blink-technologies-4015,Seed,4500000,USD,4500000,2018-05-07,,,1.0,Eldridge Industries
Seed Round - Our Libra,https://www.crunchbase.com/funding_round/financial-balance-seed--a604cd7d,"Los Angeles, California, United States, North America",Our Libra,https://www.crunchbase.com/organization/financial-balance,Seed,225000,USD,225000,2018-05-09,,,1.0,OnRamp Fund
Seed Round - Skyline AI,https://www.crunchbase.com/funding_round/skyline-ai-seed--43b2430a,"New York, New York, United States, North America",Skyline AI,https://www.crunchbase.com/organization/skyline-ai,Seed,3000000,USD,3000000,2018-05-17,"Middle Eastern / North African Founded, Middle Eastern / North African Led",1.0,4.0,"Arbor Ventures, JLL Spark, Mindset Ventures, Sequoia Capital Israel"
Seed Round - Hugging Face,https://www.crunchbase.com/funding_round/hugging-face-seed--09f515d3,"Brooklyn, New York, United States, North America",Hugging Face,https://www.crunchbase.com/organization/hugging-face,Seed,4000000,USD,4000000,2018-05-23,,3.0,6.0,"A.Capital Ventures, Betaworks, Kevin Durant, Ronny Conway, SV Angel, Thirty Five Ventures"
Seed Round - Scout FM,https://www.crunchbase.com/funding_round/scout-fm-seed--fd9014d7,"San Francisco, California, United States, North America",Scout FM,https://www.crunchbase.com/organization/scout-fm,Seed,1400000,USD,1400000,2018-05-31,"Women Founded, Women Led",,3.0,"Advancit Capital, Bloomberg Beta, Precursor Ventures"
Seed Round - Subtle Medical,https://www.crunchbase.com/funding_round/subtle-medical-seed--796e8d7b,"Menlo Park, California, United States, North America",Subtle Medical,https://www.crunchbase.com/organization/subtle-medical,Seed,4000000,USD,4000000,2018-06-01,,6.0,6.0,"Bessemer Venture Partners, Breyer Capital, DCVC, Foothill Ventures, Fusion Fund, StartX (Stanford-StartX Fund)"
Seed Round - PKRS.AI,https://www.crunchbase.com/funding_round/peakers-seed--5d5f480d,"Santa Monica, California, United States, North America",PKRS.AI,https://www.crunchbase.com/organization/peakers,Seed,500000,USD,500000,2018-06-01,,,1.0,HV Capital
Seed Round - Guidewheel,https://www.crunchbase.com/funding_round/guidewheel-seed--13006d17,"San Francisco, California, United States, North America",Guidewheel,https://www.crunchbase.com/organization/guidewheel,Seed,30000,USD,30000,2018-06-01,"Women Founded, Women Led",,1.0,Sayani Investments
Seed Round - ParkWise,https://www.crunchbase.com/funding_round/parkwise-3-seed--a2bb13a1,"New York, New York, United States, North America",ParkWise,https://www.crunchbase.com/organization/parkwise-3,Seed,300000,USD,300000,2018-06-01,,,,
Seed Round - BetterHealth.ai,https://www.crunchbase.com/funding_round/betterhealth-ai-seed--30e48ab4,"San Francisco, California, United States, North America",BetterHealth.ai,https://www.crunchbase.com/organization/betterhealth-ai,Seed,100000,USD,100000,2018-06-01,,,,
Seed Round - ARwall,https://www.crunchbase.com/funding_round/arwall-seed--8496066e,"Los Angeles, California, United States, North America",ARwall,https://www.crunchbase.com/organization/arwall,Seed,2000000,USD,2000000,2018-06-01,"East Asian Founded, East Asian Led, Hispanic / Latine Founded, Hispanic / Latine Led, Women Founded, Women Led",,,
